smiles,AR,rationale,rationale_score
['CN(C)C1C2CC3C(=C(O)C2(O)C(=C(C(=O)N)C1=O)O)C(=O)c4c(O)cccc4C3(C)O'],0.373,,
['CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12'],0.102,,
['CC(C)Oc1ccccc1O'],0.082,,
['CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12'],0.113,,
['CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC'],0.047,,
['Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)C(=O)c3ccc(F)cc3'],0.146,,
['CCCC(CC)CCCCCCCN'],0.052,,
['O=C1CCCCCCCCCCOCCCCO1'],0.055,,
['Oc1ccccc1C=O'],0.112,,
['C#CCNC1CCc2ccccc12'],0.147,,
['Nc1nc2ccccc2[nH]1'],0.170,,
['CCCCOC(=O)C'],0.022,,
['NC(=O)c1cnccn1'],0.068,,
['NC1=NC(=O)N(C=N1)C2CC(O)C(CO)O2'],0.108,,
['CCCCCc1ccc(Cl)cc1'],0.087,,
['CCC(=O)C=CC1C(=CCCC1(C)C)C'],0.087,,
['CC=C(Cl)Cl'],0.020,,
['CC(C)CCCC(C)CCCC(C)CCCC(=CCC1=C(C)C(=O)c2ccccc2C1=O)C'],0.119,,
['Nc1ccccc1Nc2ccccc2'],0.162,,
['CN1C(=S)CN=C(c2ccccc2)c3cc(Cl)ccc13'],0.268,,
['CC(C)OCCO'],0.014,,
['CCCCOC(=O)C(C)CC'],0.039,,
['Nc1nc(N)c2nc(CC(CC#C)c3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O)cnc2n1'],0.121,,
['CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2'],0.156,,
['CC(C)N=C1C=C2N(c3ccc(Cl)cc3)c4ccccc4N=C2C=C1Nc5ccc(Cl)cc5'],0.250,,
['CCCSC(=O)Cl'],0.022,,
['CC(C)OC(=C1C(C(=C(N)N=C1C)C(=O)OC2CN(C2)C(c3ccccc3)c4ccccc4)c5cccc(c5)[N+](=O)[O-])O'],0.207,,
['OS(=O)(=O)F'],0.002,,
['Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3'],0.082,,
['CC1=C(Cl)C(=O)Oc2cc(O)ccc12'],0.222,,
['OC1CCCCC1c2ccccc2'],0.166,,
['OC(=O)c1cc(cc(c1)S(=O)(=O)O)C(=O)O'],0.044,,
['CC1=Nc2ccccc2C(=O)N1c3ccccc3C'],0.233,,
['CC(C)(N)CO'],0.004,,
['NCC(O)c1ccc(O)c(O)c1'],0.095,,
['CC=CC=CCCCCCCCO'],0.054,,
['CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3'],0.207,,
['CC(C)N(C(C)C)c1ccccc1'],0.075,,
['ClCC(=O)c1ccc(Oc2ccc(cc2)C(=O)CCl)cc1'],0.169,,
['COC(=O)C=CC=C(C)C=CC=C(C)C=CC=C(C)C=CC=C(C)C=CC(=O)O'],0.103,,
['CCCCn1cc[n+](C)c1'],0.050,,
['CC12CCC3C(CCC4=CCCCC34)C1CCC2(O)CC=C'],0.418,,
['CN(C)CCN(Cc1ccc(Cl)cc1)c2ccccn2'],0.080,,
['OCC(CO)n1cnc(c2ccc(F)cc2)c1c3ccnc(Oc4ccccc4)n3'],0.218,,
['Cn1c(N)nc2c3cccnc3ccc12'],0.272,,
['Cc1oc(C)cc1'],0.064,,
['CCCNC(C)C(=O)Nc1ccccc1C'],0.061,,
['CC(=O)CCc1ccccc1'],0.055,,
['CCN(CC)CCNC(=O)c1ccc(NS(=O)(=O)C)cc1'],0.037,,
['C1CN2CCN1CC2'],0.070,,
['Cc1onc(c1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NN3CCCCCC3'],0.074,,
['CC(=O)OCCOCCOCCOC(=O)C'],0.025,,
['OCC(F)(F)F'],0.014,,
['CCC(Br)(CC)C(=O)NC(=O)N'],0.047,,
['Oc1ccccc1C(=O)OCc2ccccc2'],0.143,,
['Cc1ccc(N)cc1C'],0.081,,
['CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C'],0.392,,
['Oc1ccc2cc(ccc2c1N=Nc3ccc(cc3)S(=O)(=O)O)S(=O)(=O)O'],0.090,,
['CC(C)CC1NC(=S)N(CC=C)C1=O'],0.072,,
['CC(Cl)(Cl)[N+](=O)[O-]'],0.013,,
['CCNc1nc(NC(C)C(C)C)nc(SC)n1'],0.054,,
['C1CCc2c(C1)cccc2NC3=NCCN3'],0.178,,
['CN1C(=O)C(=C(N=C1C(C)(C)NC(=O)c2oc(C)nn2)C(=O)NCc3ccc(F)cc3)O'],0.119,,
['CCOc1ccc2NC(C)(C)C=C(C)c2c1'],0.154,,
['CC1CCC(C(O)C1)C(=C)C'],0.092,,
['NC(=O)CF'],0.013,,
['Clc1ccc(Cl)c(Cl)c1Cl'],0.162,,
['CC(C)C1=CC2=CCC3C(C)(CCCC3(C)C(=O)O)C2CC1'],0.282,,
['COC(=O)Nc1ccc(Cl)c(Cl)c1'],0.105,,
['COP(=S)(OC)SCN1N=Nc2ccccc2C1=O'],0.129,,
['OC(=O)c1cc(O)c2C3=Nc4ccccc4OC3=CC(=O)c2n1'],0.301,,
['COC12CCC3(CC1C(C)(O)C(C)(C)C)C4Cc5ccc(O)c6OC2C3(CCN4CC7CC7)c56'],0.449,,
['OC(=O)c1ccccc1O'],0.092,,
['CCN1CCOCC1'],0.044,,
['CC(C)C1=C(C)N(C)N(C1=O)c2ccccc2'],0.150,,
['CCCCCCCCS(=O)(=O)Cl'],0.018,,
['OCN1C(=O)CCC1=O'],0.079,,
['NC(=O)C(Br)(Br)C#N'],0.031,,
['CN(C)CCOC(c1ccccc1)c2ccccc2'],0.095,,
['CCCCCCCC(=O)OC'],0.039,,
['CC(C)CC(C)(O)C#C'],0.018,,
['ClCC(Cl)Cl'],0.015,,
['C[N+](=O)[O-]'],0.008,,
['CN(C)CCOc1ccccc1Cc2ccccc2'],0.096,,
['CC(C(=O)OCC(=O)N(C)C)c1ccc2Oc3nc(C)ccc3Cc2c1'],0.155,,
['CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(c2ccc(F)cc2)c3ccccc13'],0.145,,
['CCC(=O)Oc1ccc(cc1)C(=C(CC)c2ccc(OC(=O)CC)cc2)CC'],0.179,,
['CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)O)CSC(=O)c3occc3)c4csc(N)n4'],0.231,,
['O=C1C(=O)c2ncccc2c3cccnc13'],0.348,,
['CCC(C)CCCC(C)(C)O'],0.015,,
['CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C'],0.067,,
['Cc1ccc2NCCCc2c1'],0.131,,
['CC1CC(CC(C)(C)C1)OC(=O)c2ccccc2O'],0.112,,
['Oc1ccc(Cl)cc1C2CCCC2'],0.204,,
['c1ccncc1'],0.062,,
['CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2c(C)c(OC(=O)CCC(=O)OCCO)c(C)c(C)c2O1'],0.100,,
['CCOC(=O)N1C=CN(C)C1=S'],0.079,,
['CN1C(=O)N(C)c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2C1=O'],0.135,,
['Cc1oc(cc1)C(=O)O'],0.074,,
['CC(C)(O)c1ccc(cc1)C(C)(C)O'],0.035,,
['Cc1cc(cc(C)c1N)c2cc(C)c(N)c(C)c2'],0.189,,
['O=C1CC(=O)NC(=O)N1'],0.047,,
['COC(C)(C)C'],0.005,,
['CCCC[N+]1(C)CCCC1'],0.059,,
['COCCC#N'],0.028,,
['BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr'],0.040,,
['CC(C)c1cc(c(C)cc1OI)c2cc(C(C)C)c(OI)cc2C'],0.192,,
['CCC(O)OCCCOC'],0.028,,
['Nc1ccccc1Cl'],0.100,,
['CCOP(=O)(OCC)OP(=O)(OCC)OCC'],0.038,,
['Fc1ccccc1C2=NC(NC(=O)c3cc4ccccc4[nH]3)C(=O)N5CCc6cccc2c56'],0.312,,
['Nc1ccc(Cl)cc1N'],0.117,,
['ClC(=C)Cl'],0.011,,
['CC(CCO)CC(C)(C)C'],0.011,,
['CC(C[N+](C)(C)C)OC(=O)N'],0.010,,
['FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC2CCCCN2'],0.087,,
['CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24'],0.207,,
['CC(C)COP(=O)(OCC(C)C)OCC(C)C'],0.016,,
['CN=C1C=CC(=C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C)C=C1'],0.232,,
['CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C2)(C(=O)OC)c5cc6c(cc5OC)N(C)C7C(O)(C(O)C8(CC)C=CCN9CCC67C89)C(=O)N)C1'],0.358,,
['CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1'],0.041,,
['Cc1ccc(cc1)S(=O)(=O)NC(=O)NC2CCCCCCC2'],0.066,,
['CC(C)NCC(O)COc1ccc(CC(=O)N)cc1'],0.040,,
['Cc1nc2ccccc2s1'],0.207,,
['CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C2)(C(=O)OC)c5cc6c(cc5OC)N(C)C7C(O)(C(OC(=O)C)C8(CC)C=CCN9CCC67C89)C(=O)OC)C1'],0.329,,
['CNC(=O)NC(O)C(Cl)(Cl)Cl'],0.018,,
['NC(C(O)c1ccc(O)c(O)c1)C(=O)O'],0.085,,
['CC(C)c1cccc(c1)C(C)C'],0.063,,
['CCCOC(=O)CCCCC(=O)OCCC'],0.041,,
['Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5cc(ccc45)N=C=S)c1'],0.392,,
['Brc1ccccc1'],0.076,,
['CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC12C'],0.542,CC12C(=C[CH2:1]C3CC31)[CH:1]=CC1C2CC[CH2:1][CH2:1]1,0.532
['OCCN1CCCC1=O'],0.057,,
['CCOc1cccc(N)c1'],0.099,,
['Nc1cc(Cl)ccc1Cl'],0.118,,
['C=COCC1CCC(COC=C)CC1'],0.104,,
['CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12'],0.115,,
['CCC(=O)OC1C(CC2C3CCC4CC(OC(=O)C)C(CC4(C)C3CCC12C)N5CCCCC5)N6CCCCC6'],0.254,,
['O=C1CCCCCCCCCCCCCCO1'],0.059,,
['CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O'],0.182,,
['CCN(C)C(=O)Oc1cccc(c1)C(C)N(C)C'],0.083,,
['CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1'],0.150,,
['NC(=O)CN1C(=O)C=C(CCN2CCN(CC2)c3nccc4sccc34)c5ccc(F)cc15'],0.176,,
['OC(CCl)CCl'],0.019,,
['OS(=O)(=O)c1cc(c2nc(ccc2c1)C3C(=O)c4ccccc4C3=O)S(=O)(=O)O'],0.133,,
['CC(N)CN'],0.009,,
['CC(CN(C)C)CN1c2ccccc2Sc3ccc(cc13)C(F)(F)F'],0.135,,
['COc1cccc(Br)c1'],0.108,,
['CN(C)CCC=C1c2ccccc2COc3ccccc13'],0.194,,
['O=C(CCN1CCC(C1)c2ccccc2)c3ccc4OCCOc4c3'],0.185,,
['OC(=O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1'],0.202,,
['COCN(COC)c1nc(nc(n1)N(COC)COC)N(COC)COC'],0.055,,
['O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12'],0.290,,
['CC(C)(O)CCCC1=CCC(CC1)C=O'],0.043,,
['CCCCOC(=O)C=CC(=O)OCCCC'],0.055,,
['COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl'],0.248,,
['NC(=N)NN=C(C=Cc1oc(cc1)[N+](=O)[O-])C=Cc2oc(cc2)[N+](=O)[O-]'],0.151,,
['CCCCCCCCN1CCCC1=O'],0.067,,
['Clc1ccc(c(Cl)c1)C(Cl)(Cl)Cl'],0.110,,
['COS(=O)(=O)O'],0.004,,
['Nc1nc2ccc(cc2s1)[N+](=O)[O-]'],0.193,,
['CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC'],0.044,,
['CC(C)OC(=O)c1cc(cc(c1)[N+](=O)[O-])C(=O)OC(C)C'],0.075,,
['CC(Cc1ccc(cc1)C(C)(C)C)C=O'],0.048,,
['Clc1ccc2ccccc2c1'],0.211,,
['CC(C)c1ccc(O)c(c1)C(C)C'],0.074,,
['S(Sc1cccs1)c2cccs2'],0.177,,
['CN(C)CCOc1ccc(cc1)C(=C(CCCl)c2ccccc2)c3ccccc3'],0.182,,
['NNC(=O)CCCCC(=O)NN'],0.033,,
['CCC(=O)C1CC(CC=C1C)C(C)C'],0.090,,
['CN(C)C(=O)Oc1cc(C)n(n1)C(=O)N(C)C'],0.070,,
['NC(=O)c1ccc[n+](c1)C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O'],0.122,,
['CC(OCCC(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3=C)CCCC12C'],0.166,,
['CC(N)C(=O)Nc1c(C)cccc1C'],0.070,,
['OBr(=O)=O'],0.008,,
['CC(C(=O)O)c1ccc(s1)C(=O)c2ccccc2'],0.157,,
['Cc1cccc(C)c1N'],0.088,,
['CC(N=C(NC#N)Nc1ccncc1)C(C)(C)C'],0.056,,
['Clc1cccc(Cl)c1Cl'],0.131,,
['CC(C)C(Br)C(=O)NC(=O)N'],0.026,,
['CCCCCCCCC(=O)OCC'],0.043,,
['CCCCCCOc1cc(C)c(O)c(C)c1C'],0.121,,
['ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl'],0.576,ClC12C3C(C=C[CH2:1]3)[CH:1]([CH:1]=[CH:1]1)[CH:1]2Cl,0.511
['O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c2cccnc2)COC(=O)c3cccnc3)c4cccnc4'],0.153,,
['NC1CN(CC12CC2)c3c(F)cc4C(=O)C(=CN(C5CC5F)c4c3Cl)C(=O)O'],0.326,,
['COC(OC)C(C)c1ccccc1'],0.098,,
['ClC(Cl)(Cl)C#N'],0.013,,
['COC(=O)N(C(=O)N1COC2(Cc3cc(Cl)ccc3C2=N1)C(=O)OC)c4ccc(OC(F)(F)F)cc4'],0.237,,
['CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc3ccc(cc3)S(=O)C'],0.212,,
['CCCC[N+](=O)[O-]'],0.020,,
['NCCCCCCN'],0.030,,
['Clc1ccc2CCc3ccccc3N(CCCN4CCC5(CC4)N6CCCCC6NC5=O)c2c1'],0.221,,
['COc1cccc2OCC3CN(CCCCN4C(=O)Nc5c(sc6ncc(nc56)c7ccccc7)C4=O)CC3c12'],0.275,,
['NC(=N)c1ccc(C=Cc2ccc(cc2O)C(=N)N)cc1'],0.192,,
['CC1=CC(=O)NS(=O)(=O)O1'],0.033,,
['CC(C)(O)C1C2OC(=O)C1C3(O)CC4OC45C(=O)OC2C35C'],0.553,C1C2OC23[CH2:1]OC2[CH2:1][CH2:1][CH2:1][CH:1]1[CH:1]23,0.598
['CCC(C(=O)OCCN(CC)CC)c1ccccc1'],0.080,,
['COC1CC(OC2C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)CC4(CO4)C(=O)C(C)C(O)C(C)C(C)OC(=O)C2C)OC(C)C1O'],0.180,,
['COC(=O)c1ccc(C)cc1'],0.086,,
['OCCOc1ccccc1'],0.078,,
['CCOCCOCCOCCO'],0.029,,
['OC(=O)CCC=C'],0.020,,
['CC(=CCO)C=CC=C(C)C=CC1=C(C)CCCC1(C)C'],0.117,,
['Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl'],0.239,,
['CC(C(=O)O)C12CCC3(C)C1CC(=O)C(C)C3C2=O'],0.419,,
['CC(=O)c1ccc2ccc3ccccc3c2c1'],0.251,,
['CC#N'],0.023,,
['C(CN1CCOCC1)OCCN2CCOCC2'],0.049,,
['CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc4ccc(cc4)c5ccccc5c6nn[nH]n6'],0.220,,
['C=CCN(CC=C)CC=C'],0.035,,
['Nc1cc(Cl)c(cc1O)[N+](=O)[O-]'],0.130,,
['Oc1nc2ccccc2n1C3CCN(CCCC(c4ccc(F)cc4)c5ccc(F)cc5)CC3'],0.209,,
['CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)O)CSC3=NC(=O)C(=O)NN3C)c4csc(N)n4'],0.185,,
['CN(C)CCC(O)(c1ccccc1)c2ccccc2Cl'],0.135,,
['CCOC(=O)COc1ccc(Cl)cc1Cl'],0.101,,
['Cc1cc(Cl)ccc1O'],0.100,,
['CCCCCCCCC(=O)OCC=C'],0.048,,
['O=Cc1cccc(Oc2ccccc2)c1'],0.187,,
['CN1CCN(CC1)C(=O)OC2N(C(=O)c3nccnc23)c4ccc(Cl)cn4'],0.161,,
['CCOP(=S)(OCC)SCSc1cc(Cl)ccc1Cl'],0.103,,
['OC(=O)C=Cc1ccc(Cn2ccnc2)cc1'],0.104,,
['ClCC=CCCl'],0.031,,
['OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F'],0.191,,
['Clc1cc2NC(=O)Cc2cc1CCN3CCN(CC3)c4nsc5ccccc45'],0.210,,
['COc1ccc(cc1)C(O)(C2CC2)c3cncnc3'],0.280,,
['CCCCCCCCCCCCO'],0.048,,
['CC1=C(Cl)C(=O)Oc2cc(OP(=O)(OCCCl)OCCCl)ccc12'],0.149,,
['CCc1ccc2C(=O)c3ccccc3C(=O)c2c1'],0.333,,
['ClP(=O)(Cl)c1ccccc1'],0.057,,
['CC1CC2C(CCC3(C)C2CCC3(O)C(=O)C)C4(C)CCC(=O)C=C14'],0.428,,
['CC(C)(C)C(=O)CCc1ccc(Cl)cc1'],0.055,,
['CC(C)c1ccccc1'],0.065,,
['CC1(C)OC2CC(=O)OCC23C4CCC5(C)C(OC(=O)C6OC56C4(C)C(=O)CC13)c7cocc7'],0.542,,
['C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O'],0.078,,
['CCOC(=O)c1ncn2c1CN(C)C(=O)c3cc(F)ccc23'],0.210,,
['CCCCOC(=O)C(=C)C'],0.037,,
['OC(=O)c1cc(Cl)cc(Cl)c1'],0.100,,
['CC(=C)C=C'],0.023,,
['CCCCNC(C)(C)[P+](=O)O'],0.021,,
['NC(=N)Nc1nc(CSCCC(=N)NS(=O)(=O)N)cs1'],0.034,,
['CC(=O)C(C)(C)C'],0.010,,
['COC(=O)C(C)N(C(=O)c1occc1)c2c(C)cccc2C'],0.166,,
['OC(=O)C1C2CCC(O2)C1C(=O)O'],0.207,,
['COC(=O)C=C'],0.033,,
['COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(oc3C)c4ccccc4)cc2)cc1'],0.156,,
['CC(C)n1nc(c2cc3cc(O)ccc3[nH]2)c4c(N)ncnc14'],0.243,,
['NC1=NC(=O)C(O1)c2ccccc2'],0.171,,
['CC(CCc1ccc2OCOc2c1)NN'],0.131,,
['CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I'],0.076,,
['Cc1ccc(cc1)S(=O)(=O)NC(=O)NC2CCCCC2'],0.066,,
['CCC(=O)C=C'],0.031,,
['COc1ccccc1N2CCN(CCCNC3=CC(=O)N(C)C(=O)N3C)CC2'],0.105,,
['CCCCc1ccc(nc1)C(=O)O'],0.075,,
['Nc1cc(ccc1O)S(=O)(=O)O'],0.045,,
['OC1CCCC1'],0.061,,
['CCCCCCCCCC(=O)C'],0.034,,
['CS(=O)(=O)OCC(O)C(O)COS(=O)(=O)C'],0.009,,
['Cc1onc(N)c1'],0.066,,
['CCSC(=O)N1CCCCCC1'],0.063,,
['CC1CCN(C(C1)C(=O)O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)c2cccc3CC(C)CNc23'],0.084,,
['CCOC(=O)C(Cl)Cc1cc(N2N=C(C)N(C(F)F)C2=O)c(F)cc1Cl'],0.153,,
['CN1C(Cc2cc(N=NC(=O)N)c(O)cc12)S(=O)(=O)O'],0.083,,
['COC1=CC(=O)OC(C1)C=Cc2ccc3OCOc3c2'],0.271,,
['ClCC=CCl'],0.030,,
['COc1c(Cl)ccc(Cl)c1C(=O)O'],0.150,,
['CCOc1ccc(NC(=O)OC(C)C)cc1OCC'],0.092,,
['CC(=C)C(=O)OCCOc1ccccc1'],0.082,,
['NC(=N)NS(=O)(=O)c1ccc(N)cc1'],0.045,,
['CN(C)CCS'],0.012,,
['CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO'],0.402,,
['CCCCN(CCCC)C(=S)S'],0.043,,
['CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN4N(C)COc2c34)C(=O)O'],0.189,,
['Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl'],0.178,,
['CC12C3CCC(O3)C1(C)C(=O)OC2=O'],0.528,,
['CC1OC(C)C(=N1)C'],0.062,,
['CC(C(O)c1ccccc1)N(C)C'],0.069,,
['CCCCC=CCCCCCCCCCC=O'],0.053,,
['OC(=O)CC(O)(CC(=O)O)C(=O)O'],0.026,,
['CCCCN(CCCC)CCCCCCN(CCCC)CCCC'],0.041,,
['Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl'],0.235,,
['N#CCCSCCC#N'],0.040,,
['CC(C)CCC(=O)C'],0.013,,
['CC(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2'],0.158,,
['CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2OC(C)C(O)C2O'],0.114,,
['CCN(CC)c1cc(C)nc2ncnn12'],0.125,,
['CCC(=C(c1ccc(O)cc1)c2ccc(OCCN(C)C)cc2)c3ccccc3'],0.184,,
['Cc1cccc(C=C)c1'],0.099,,
['Brc1cc(Br)c(OCC=C)c(Br)c1'],0.161,,
['COc1cc(cc(OC)c1OC)C(=O)NCCCCCC(=O)O'],0.102,,
['CN1C(=O)N(Cc2occc2)c3[nH]c(C)nc3C1=O'],0.149,,
['CCCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC12C)C(=O)CCl'],0.434,,
['OCc1ccccc1O'],0.088,,
['O=NN1CCCC1'],0.053,,
['CCCCCC(=O)C=C'],0.042,,
['Nc1ccc(Cl)cc1Cl'],0.118,,
['ClCC(Cl)(Cl)Cl'],0.010,,
['CC1(C)N(Br)C(=O)N(Br)C1=O'],0.107,,
['CN(C)c1ccc(cc1)N=Nc2ccccc2C(=O)O'],0.137,,
['CCC(=O)OCC=Cc1ccccc1'],0.083,,
['CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-]'],0.097,,
['CCC(N)(CO)CO'],0.022,,
['CC(C)Oc1cccc(NC(=O)c2ccccc2C)c1'],0.129,,
['ClCCC#N'],0.029,,
['NCCCC(O)(P(=O)(O)O)P(=O)(O)O'],0.030,,
['CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O'],0.075,,
['CC(C)c1ccc(OP(=O)(Oc2ccc(cc2)C(C)C)Oc3ccc(cc3)C(C)C)cc1'],0.129,,
['OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O'],0.138,,
['COc1ccc(C)cc1[N+](=O)[O-]'],0.101,,
['CCCC(C)C1(CC)C(=O)NC(=O)NC1=O'],0.136,,
['CN(C)C'],0.004,,
['CC(=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C)C=CC=C(C)C=CC2=C(C)CCCC2(C)C'],0.167,,
['NCC(O)CC(=O)O'],0.014,,
['COc1ccc2CC3C4CCC(=O)C5Oc1c2C45CCN3C'],0.459,,
['Oc1ccc(C(=O)c2ccccc2)c(O)c1O'],0.232,,
['CCCCCCC=O'],0.034,,
['CC1(C)CCC(CC1)NC(=O)C(N)CCC(=O)O'],0.044,,
['Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4'],0.277,,
['NC(=C(N)C#N)C#N'],0.063,,
['CCCCN(CCO)CCO'],0.025,,
['CCC(C)(C)C1CCC(=O)CC1'],0.073,,
['CNCCS(=O)(=O)O'],0.006,,
['CN(C)C(=O)Nc1ccc(C)c(NC(=O)N(C)C)c1'],0.067,,
['Fc1cc2OCC(=O)N(CC#C)c2cc1N3C(=O)C4=C(CCCC4)C3=O'],0.349,,
['CC(C)(C)NCCNC(C)(C)C'],0.004,,
['O=C(Nc1ccccc1)Nc2cnns2'],0.128,,
['[O-][N+](=O)c1ccccc1c2ccccc2'],0.180,,
['NCC1(CC(=O)O)CCCCC1'],0.069,,
['CN1C2CCC1CC(C2)OC(=O)c3c[nH]c4ccccc34'],0.266,,
['CC(=O)NC1CCSC1=O'],0.052,,
['COc1ccc(cc1)N=[N+]([O-])c2ccc(OC)cc2'],0.184,,
['CC(C)CC(=O)OCC=C'],0.023,,
['COC(=O)c1c(C)cc(O)c(C)c1O'],0.152,,
['S=C(Nc1ccccc1)Nc2ccccc2'],0.141,,
['NC(=O)Nc1ccc(Cl)cc1'],0.071,,
['CCN1CCCC1CNC(=O)c2cc(c(N)cc2OC)S(=O)(=O)CC'],0.106,,
['CCC1(C(=O)N(COC)C(=O)N(COC)C1=O)c2ccccc2'],0.174,,
['CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C'],0.394,,
['COC1(NC(=O)Cc2cccs2)C3SCC(=C(N3C1=O)C(=O)O)COC(=O)N'],0.169,,
['CCCCCCCCCCCCSC'],0.051,,
['[O-][N+](=O)c1ccc2NC(=O)C(=O)c2c1'],0.197,,
['Clc1ccc(OCC(=O)N2CCN(Cc3ccc4OCOc4c3)CC2)cc1'],0.153,,
['CC[N+](C)(C)c1cccc(O)c1'],0.078,,
['COc1cc(cc(OC)c1O)C2C3C(COC3=O)C(O)c4cc5OCOc5cc24'],0.381,,
['CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1'],0.070,,
['CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl'],0.106,,
['Oc1cccc2Cc3cccc(O)c3C(=O)c12'],0.328,,
['CCCCOc1ccc(OCCCN2CCOCC2)cc1'],0.087,,
['NCCNCCO'],0.014,,
['Oc1ccc(OCc2ccccc2)cc1'],0.141,,
['CCOC(=O)C=CC(=O)OCC'],0.050,,
['CCCCCCC(=O)OCC'],0.038,,
['CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(CC=O)CC(C)C(=O)C=CC3(C)OC3C1C'],0.162,,
['Nc1cc(O)nc(N)n1'],0.073,,
['Oc1ccc(cc1)N=Nc2ccccc2'],0.157,,
['COC(=O)c1cccnc1'],0.088,,
['COCCOc1cc2cc(C(=O)NC3CCN(CC3)C(C)C)n(CC(=O)Nc4ccc(Cl)cn4)c2cn1'],0.127,,
['Oc1ccc(cc1)C(=O)c2ccc(O)cc2'],0.179,,
['CCCN1CCCC2Cc3nc(N)ncc3CC12'],0.164,,
['OC(=O)c1ccc(NC(=O)c2ccccc2)cc1O'],0.149,,
['O=C1OC(=O)C2C3CC(C=C3)C12'],0.438,,
